Phylum,Class,Order,Family,Genus,Species,Common_Name,Status,BRO,TOR,SAN,HEN,IUCN_No,Pop_Trend
arthropoda,arachnida,araneae,theraphosidae,Aphonopelma,hentzi,Texas brown tarantula,N/A,0,0,0,1,N/A,N/A
arthropoda,arachnida,araneae,theraphosidae,Avicularia,avicularia,Pinktoe tarantula,N/A,0,0,0,1,N/A,N/A
arthropoda,arachnida,araneae,theraphosidae,Avicularia,minatrix,Venezuelan red stripe tarantula,N/A,0,1,0,0,N/A,N/A
arthropoda,arachnida,araneae,theraphosidae,Avicularia,versicolor,Antilles pinktoe tarantula,N/A,0,0,0,1,N/A,N/A
arthropoda,arachnida,araneae,theraphosidae,Brachypelma,albopilosum,Curlyhair tarantula,N/A,0,1,0,1,N/A,N/A
arthropoda,arachnida,araneae,theraphosidae,Brachypelma,auratum,Mexican flameknee tarantula,N/A,0,1,0,0,N/A,N/A
arthropoda,arachnida,araneae,theraphosidae,Brachypelma,boehmei,Mexican fireleg tarantula,N/A,0,1,0,1,N/A,N/A
arthropoda,arachnida,araneae,theraphosidae,Brachypelma,smithi,Mexican red-kneed tarantula,NT,0,0,0,1,8152,un
arthropoda,arachnida,araneae,theraphosidae,Brachypelma,vagans,Mexican red rump tarantula,N/A,0,0,0,1,N/A,N/A
arthropoda,arachnida,araneae,theraphosidae,Chromatopelma,cyaneopubescens,Greenbottle blue tarantula,N/A,0,1,0,0,N/A,N/A
arthropoda,arachnida,araneae,theraphosidae,Crassicrus,lamanai,Belize cinnamon tarantula,N/A,0,0,0,1,N/A,N/A
arthropoda,arachnida,araneae,pisauridae,Dolomedes,tenebrosus,Dark fishing spider,N/A,0,1,0,0,N/A,N/A
arthropoda,arachnida,araneae,theraphosidae,Ephebopus,murinus,Skeleton tarantula,N/A,0,0,0,1,N/A,N/A
arthropoda,arachnida,araneae,theraphosidae,Grammostola,pulchra,Brazilian black tarantula,N/A,0,1,0,0,N/A,N/A
arthropoda,arachnida,araneae,theraphosidae,Grammostola,rosea,Chilean rose tarantula,N/A,0,1,0,1,N/A,N/A
arthropoda,arachnida,araneae,theraphosidae,Haplopelma,lividum,Cobalt blue tarantula,N/A,0,0,0,1,N/A,N/A
arthropoda,arachnida,araneae,sparassidae,Heteropoda,venatoria,Huntsman spider,N/A,1,0,0,0,N/A,N/A
arthropoda,arachnida,araneae,theraphosidae,Heteroscodra,maculata,Togo starburst tarantula,N/A,0,0,0,1,N/A,N/A
arthropoda,arachnida,araneae,theraphosidae,Holothele,incei,Trinidad olive tarantula,N/A,0,0,0,1,N/A,N/A
arthropoda,arachnida,araneae,theraphosidae,Hysterocrates,gigas,Cameroon red tarantula,N/A,1,1,0,0,N/A,N/A
arthropoda,arachnida,araneae,theraphosidae,Lasiodora,parahybana,Brazilian salmon tarantula,N/A,0,0,0,1,N/A,N/A
arthropoda,arachnida,araneae,theridiidae,Latrodectus,hesperus,Western black widow,N/A,0,0,0,1,N/A,N/A
arthropoda,arachnida,araneae,theridiidae,Latrodectus,mactans,Southern black widow,N/A,0,1,0,0,N/A,N/A
arthropoda,arachnida,araneae,theridiidae,Latrodectus,variolus,Northern black widow,N/A,0,1,0,0,N/A,N/A
arthropoda,arachnida,araneae,theraphosidae,Megaphobema,robustum,Colombian giant tarantula,N/A,0,1,0,0,N/A,N/A
arthropoda,arachnida,araneae,nephilidae,Nephila,clavipes,Golden silk orb-weaver,N/A,0,0,0,1,N/A,N/A
arthropoda,arachnida,araneae,oxypidae,Peucetia,viridans,Green lynx spider,N/A,0,0,0,1,N/A,N/A
arthropoda,arachnida,araneae,theraphosidae,Poecilotheria,fasciata,Sri Lankan ornamental tarantula,N/A,0,0,0,1,N/A,N/A
arthropoda,arachnida,araneae,theraphosidae,Poecilotheria,ornata,Fringed ornamental tarantula,N/A,0,0,0,1,N/A,N/A
arthropoda,arachnida,araneae,theraphosidae,Poecilotheria,regalis,Indian ornamental tarantula,LC,1,1,0,0,63566,de
arthropoda,arachnida,araneae,theraphosidae,Poecilotheria,subfusca,Ivory ornamental tarantula,N/A,0,1,0,0,N/A,N/A
arthropoda,arachnida,araneae,theraphosidae,Psalmopoeus,cambridgei,Trinidad chevron tarantula,N/A,0,0,0,1,N/A,N/A
arthropoda,arachnida,araneae,theraphosidae,Pterinochilus,murinus,Mombasa golden starburst tarantula,N/A,0,0,0,1,N/A,N/A
arthropoda,arachnida,araneae,theraphosidae,Selenocosmia,crassipes,Queensland whistling tarantula,N/A,1,0,0,0,N/A,N/A
arthropoda,arachnida,araneae,atypidae,Sphodros,niger,Black purse-web spider,N/A,0,1,0,0,N/A,N/A
arthropoda,arachnida,araneae,theraphosidae,Theraphosa,blondi,Goliath birdeating tarantula,N/A,0,0,0,1,N/A,N/A
chordata,amphibia,anura,hylidae,Acris,crepitans blanchardi,Northern cricket frog,LC,0,1,0,0,55286,st
chordata,amphibia,anura,dendrobatidae,Adelphobates,galactonotus,Splash-backed poison frog,LC,0,0,1,0,55185,st
chordata,amphibia,anura,hylidae,Agalychnis,callidryas,Red-eyed treefrog,LC,1,0,0,1,55290,de
chordata,amphibia,caudata,ambystomatidae,Ambystoma,laterale,Blue-spotted salamander,LC,0,0,0,1,59060,st
chordata,amphibia,caudata,ambystomatidae,Ambystoma,maculatum,Spotted salamander,LC,1,0,1,0,59064,st
chordata,amphibia,caudata,ambystomatidae,Ambystoma,mexicanum,Axolotl,CR,0,1,0,1,1095,de
chordata,amphibia,caudata,ambystomatidae,Ambystoma,opacum,Marbled salamander,LC,0,0,0,1,59065,st
chordata,amphibia,caudata,ambystomatidae,Ambystoma,tigrinum,Eastern tiger salamander,LC,0,1,0,1,59072,st
chordata,amphibia,anura,bufonidae,Anaxyrus,americanus,American toad,LC,0,1,0,0,54570,st
chordata,amphibia,anura,bufonidae,Anaxyrus,baxteri,Wyoming toad,EW,0,0,0,1,54583,de
chordata,amphibia,anura,bufonidae,Anaxyrus,boreas,Western toad,NT,0,0,1,0,3179,de
chordata,amphibia,anura,bufonidae,Anaxyrus,terrestris,Southern toad,LC,0,0,0,1,54777,st
chordata,amphibia,anura,bufonidae,Anaxyrus,woodhousii,Woodhouse's toad,LC,0,0,0,1,54798,st
chordata,amphibia,caudata,cryptobranchidae,Andrias,japonicus,Japanese giant salamander,NT,0,0,0,1,1273,de
chordata,amphibia,anura,bufonidae,Atelopus,varius,Harlequin frog,CR,0,1,0,1,54560,de
chordata,amphibia,anura,bombinatoridae,Bombina,orientalis,Oriental fire-bellied toad,LC,1,0,1,1,54449,de
chordata,amphibia,anura,brevicipitidae,Breviceps,mossambicus,Mozambique rain frog,LC,0,0,0,1,57716,un
chordata,amphibia,anura,ceratobatrachidae,Ceratobatrachus,guentheri,Solomon Island leaf frog,LC,0,1,0,1,58242,st
chordata,amphibia,anura,ceratophryidae,Ceratophrys,cornuta,Amazonian horned frog,LC,1,0,0,0,56337,st
chordata,amphibia,anura,ceratophryidae,Ceratophrys,cranwelli,Chacoan horned frog,LC,1,0,0,0,56338,de
chordata,amphibia,anura,ceratophryidae,Ceratophrys,ornata,Ornate horned frog,NT,0,0,0,1,56340,de
chordata,amphibia,caudata,cryptobranchidae,Cryptobranchus,alleganiensis,Hellbender,NT,1,0,0,0,59077,de
chordata,amphibia,anura,dendrobatidae,Dendrobates,auratus,Green and black poison dart frog,LC,1,1,1,0,55174,un
chordata,amphibia,anura,dendrobatidae,Dendrobates,leucomelas,Yellow-banded poison dart frog,LC,1,1,0,1,55191,st
chordata,amphibia,anura,dendrobatidae,Dendrobates,tinctorius,Dyeing dart frog,LC,1,1,1,1,55204,st
chordata,amphibia,anura,hylidae,Dendropsophus,ebraccatus,Hourglass treefrog,LC,1,0,0,0,55470,st
chordata,amphibia,anura,hylidae,Dendropsophus,marmoratus,Marbled treefrog,LC,0,0,0,1,55548,st
chordata,amphibia,anura,microhylidae,Dyscophus,antongilii,Madagascar tomato frog,NT,1,1,1,1,6937,un
chordata,amphibia,anura,microhylidae,Dyscophus,guineti,False tomato frog,LC,1,1,0,1,57805,un
chordata,amphibia,caudata,salamandridae,Echinotriton,andersoni,Anderson's crocodile newt,EN,1,0,0,0,59446,de
chordata,amphibia,anura,eleutherodactylidae,Eleutherodactylus,coqui,Common coquí,LC,1,0,0,0,56522,st
chordata,amphibia,caudata,plethodontidae,Eurycea,bislineata,Northern two-lined salamander,LC,0,0,0,1,59261,st
chordata,amphibia,anura,hyperoliidae,Heterixalus,madagascariensis,Blue-back reed frog,LC,0,0,0,1,56102,st
chordata,amphibia,anura,hylidae,Hyla,cinerea,Green treefrog,LC,1,0,0,1,55449,st
chordata,amphibia,anura,hylidae,Hyla,versicolor,Gray treefrog,LC,0,1,0,1,55687,st
chordata,amphibia,anura,hylidae,Hylomantis,lemur,Lemur leaf frog,CR,1,1,0,0,55855,de
chordata,amphibia,anura,hyperoliidae,Hyperolius,marmoratus,Marbled reed frog,LC,0,0,1,0,56163,in
chordata,amphibia,anura,bufonidae,Incilius,alvarius,Colorado River toad,LC,1,1,0,1,54567,st
chordata,amphibia,anura,leptodactylidae,Leptodactylus,fallax,Giant ditch frog,CR,0,0,0,1,57125,de
chordata,amphibia,anura,leptodactylidae,Leptodactylus,pentadactylus,Smoky jungle frog,LC,0,0,0,1,57154,st
chordata,amphibia,anura,arthroleptidae,Leptopelis,vermiculatus,Big-eyed tree frog,VU,0,0,1,0,56284,de
chordata,amphibia,anura,ranidae,Lithobates,capito,Gopher frog,NT,0,0,0,1,58564,de
chordata,amphibia,anura,ranidae,Lithobates,catesbeianus,American bullfrog,LC,0,0,0,1,58565,in
chordata,amphibia,anura,ranidae,Lithobates,clamitans,Green frog,LC,0,1,0,0,58578,st
chordata,amphibia,anura,ranidae,Lithobates,sylvaticus,Wood frog,LC,1,0,0,0,58728,st
chordata,amphibia,anura,hylidae,Litoria,caerulea,Australian green tree frog,LC,0,1,0,1,41082,st
chordata,amphibia,anura,hylidae,Litoria,infrafrenata,White-lipped tree frog,LC,0,1,0,0,41095,st
chordata,amphibia,anura,mantellidae,Mantella,aurantiaca,Golden mantella,CR,0,0,1,0,12776,de
chordata,amphibia,anura,mantellidae,Mantella,baroni,Baron's mantella,LC,0,1,0,1,57438,un
chordata,amphibia,anura,mantellidae,Mantella,betsileo,Brown mantella,LC,1,1,1,0,57440,st
chordata,amphibia,anura,mantellidae,Mantella,crocea,Yellow mantella,EN,0,1,0,0,57442,de
chordata,amphibia,anura,mantellidae,Mantella,expectata,Blue-legged mantella,EN,0,0,0,1,57443,de
chordata,amphibia,anura,mantellidae,Mantella,laevigata,Climbing mantella,NT,1,1,0,1,57445,de
chordata,amphibia,anura,mantellidae,Mantella,pulchra,Beautiful mantella,VU,1,0,0,1,57450,de
chordata,amphibia,anura,mantellidae,Mantella,viridis,Green mantella,EN,1,0,0,1,57451,de
chordata,amphibia,anura,megophryidae,Megophrys,montana,Javan horned frog,LC,1,1,0,0,57581,de
chordata,amphibia,anura,bufonidae,Melanophryniscus,stelzneri,Bumble bee toad,LC,0,0,0,1,54831,st
chordata,amphibia,anura,bufonidae,Nectophrynoides,asperginis,Kihansi spray toad,EW,1,0,0,1,54837,N/A
chordata,amphibia,caudata,proteidae,Necturus,maculosus,Mudpuppy,LC,1,1,0,0,59433,st
chordata,amphibia,caudata,salamandridae,Neurergus,kaiseri,Kaiser's spotted newt,CR,0,0,1,0,59450,de
chordata,amphibia,caudata,salamandridae,Notophthalmus,perstriatus,Striped newt,NT,0,0,0,1,14872,de
chordata,amphibia,anura,dendrobatidae,Oophaga,histrionica,Harlequin poison frog,LC,0,1,0,0,55187,de
chordata,amphibia,anura,hylidae,Osteopilus,septentrionalis,Cuban treefrog,LC,0,0,0,1,55811,in
chordata,amphibia,anura,hylidae,Pachymedusa,dacnicolor,Mexican leaf frog,LC,0,0,1,0,55813,st
chordata,amphibia,anura,bufonidae,Peltophryne,lemur,Puerto Rican crested toad,CR,1,1,0,1,54345,de
chordata,amphibia,anura,dendrobatidae,Phyllobates,bicolor,Black-legged dart frog,NT,0,0,1,0,55262,de
chordata,amphibia,anura,hylidae,Phyllomedusa,bicolor,Giant leaf frog,LC,1,1,1,1,55841,st
chordata,amphibia,anura,pipidae,Pipa,parva,Sabana Surinam toad,LC,0,1,0,1,58192,in
chordata,amphibia,anura,pipidae,Pipa,pipa,Common Surinam toad,LC,0,1,1,0,58163,st
chordata,amphibia,anura,rhacophoridae,Polypedates,otilophus,Borneo eared frog,LC,0,0,1,1,58962,de
chordata,amphibia,anura,hylidae,Pseudacris,cadaverina,California treefrog,LC,0,0,1,0,55890,st
chordata,amphibia,anura,hylidae,Pseudacris,regilla,Pacific tree frog,LC,0,0,1,0,55897,st
chordata,amphibia,anura,pyxicephalidae,Pyxicephalus,adspersus,African bullfrog,LC,1,0,0,1,58535,de
chordata,amphibia,anura,pyxicephalidae,Pyxicephalus,edulis,Edible bullfrog,LC,0,0,0,1,58536,un
chordata,amphibia,anura,ranidae,Rana,pretiosa,Oregon spotted frog,VU,0,1,0,0,19179,de
chordata,amphibia,anura,dendrobatidae,Ranitomeya,fantastica,Red-headed poison frog,NT,0,0,0,1,55182,un
chordata,amphibia,anura,rhacophoridae,Rhacophorus,reinwardtii,Green flying frog,NT,1,0,0,1,59107,de
chordata,amphibia,anura,bufonidae,Rhaebo,guttatus,Smooth-sided toad,LC,1,0,1,1,54658,st
chordata,amphibia,anura,bufonidae,Rhinella,marina,Cane toad,LC,1,1,0,1,41065,in
chordata,amphibia,caudata,salamandridae,Salamandra,salamandra,Fire salamander,LC,0,0,1,0,59467,de
chordata,amphibia,anura,microhylidae,Scaphiophryne,gottlebei,Painted burrowing frog,EN,1,0,0,0,57998,de
chordata,amphibia,anura,microhylidae,Scaphiophryne,marmorata,Marbled burrowing frog,VU,0,0,0,1,58000,de
chordata,amphibia,caudata,salamandridae,Taricha,torosa,California newt,LC,0,0,1,0,59471,un
chordata,amphibia,anura,rhacophoridae,Theloderma,corticale,Mossy frog,DD,1,0,1,0,59033,un
chordata,amphibia,anura,hylidae,Trachycephalus,resinifictrix,Mission golden-eyed tree frog,LC,0,0,1,1,55823,un
chordata,amphibia,caudata,salamandridae,Tylototriton,verrucosus,Himalayan newt,LC,1,1,1,1,59487,un
chordata,amphibia,anura,pipidae,Xenopus,laevis,African clawed frog,LC,0,1,0,0,58174,in
chordata,amphibia,anura,pipidae,Xenopus,tropicalis,Western clawed frog,LC,1,0,0,0,58167,st
chordata,aves,anseriformes,anatidae,Aix,galericulata,Mandarin duck,LC,1,1,1,1,22680107,de
chordata,aves,anseriformes,anatidae,Aix,sponsa,Wood duck,LC,1,0,1,1,22680104,in
chordata,aves,anseriformes,anatidae,Alopochen,aegyptiaca,Egyptian goose,LC,0,1,0,1,22679993,de
chordata,aves,anseriformes,anatidae,Anas,acuta,Northern pintail,LC,0,0,1,1,22680301,de
chordata,aves,anseriformes,anatidae,Anas,americana,American wigeon,LC,0,0,0,1,22680163,st
chordata,aves,anseriformes,anatidae,Anas,bahamensis,White-cheeked pintail,LC,1,0,1,1,22680287,de
chordata,aves,anseriformes,anatidae,Anas,bernieri,Bernier's teal,EN,0,0,0,1,22680252,de
chordata,aves,anseriformes,anatidae,Anas,capensis,Cape teal,LC,0,0,0,1,22680145,de
chordata,aves,anseriformes,anatidae,Anas,castanea,Chestnut teal,LC,0,0,0,1,22680277,st
chordata,aves,anseriformes,anatidae,Anas,clypeata,Northern shoveler,LC,0,0,1,1,22680247,de
chordata,aves,anseriformes,anatidae,Anas,cyanoptera,Cinnamon teal,LC,0,0,0,1,22680233,de
chordata,aves,anseriformes,anatidae,Anas,erythrorhyncha,Red-billed teal,LC,0,0,1,0,22680290,de
chordata,aves,anseriformes,anatidae,Anas,falcata,Falcated teal,NT,0,0,1,0,22680153,de
chordata,aves,anseriformes,anatidae,Anas,platyrhynchos,Mallard,LC,0,0,0,1,22680186,de
chordata,aves,anseriformes,anatidae,Anas,rhynchotis,Australasian shoveler,LC,0,1,0,0,22680243,st
chordata,aves,anseriformes,anatidae,Anas,sibilatrix,Chiloe wigeon,LC,0,0,1,1,22680167,st
chordata,aves,anseriformes,anatidae,Anas,sparsa,African black duck,LC,0,0,1,0,22680170,de
chordata,aves,anseriformes,anatidae,Anas,strepera,Gadwall,LC,0,0,0,1,22680149,un
chordata,aves,anseriformes,anatidae,Anas,versicolor,Silver teal,LC,0,0,1,0,22680329,st
chordata,aves,anseriformes,anatidae,Anser,albifrons,Greater white-fronted goose,LC,1,0,0,0,22679881,un
chordata,aves,anseriformes,anatidae,Anser,indicus,Bar-headed goose,LC,0,0,0,1,22679893,de
chordata,aves,anseriformes,anatidae,Aythya,affinis,Lesser scaup,LC,0,0,0,1,22680402,de
chordata,aves,anseriformes,anatidae,Aythya,americana,Redhead,LC,1,0,1,0,22680367,in
chordata,aves,anseriformes,anatidae,Aythya,collaris,Ring-necked duck,LC,0,0,1,1,22680370,in
chordata,aves,anseriformes,anatidae,Aythya,nyroca,Ferruginous duck,NT,1,0,1,0,22680373,de
chordata,aves,anseriformes,anatidae,Aythya,valisineria,Canvasback,LC,1,0,0,0,22680364,de
chordata,aves,anseriformes,anatidae,Branta,canadensis,Canada goose,LC,1,0,0,0,22679935,in
chordata,aves,anseriformes,anatidae,Branta,leucopsis,Barnacle goose,LC,1,0,0,1,22679943,in
chordata,aves,anseriformes,anatidae,Branta,ruficollis,Red-breasted goose,EN,1,0,1,0,22679954,de
chordata,aves,anseriformes,anatidae,Bucephala,albeola,Bufflehead,LC,1,0,1,0,22680462,in
chordata,aves,anseriformes,anatidae,Bucephala,clangula,Common goldeneye,LC,1,0,0,0,22680455,st
chordata,aves,anseriformes,anatidae,Bucephala,islandica,Barrow's goldeneye,LC,0,0,1,0,22680459,in
chordata,aves,anseriformes,anatidae,Callonetta,leucophrys,Ringed teal,LC,0,0,1,1,22680101,st
chordata,aves,anseriformes,anatidae,Chen,caerulescens,Snow goose,LC,0,1,0,1,22679896,in
chordata,aves,anseriformes,anatidae,Chloephaga,picta picta,Upland goose,LC,0,0,0,1,22679975,de
chordata,aves,anseriformes,anatidae,Clangula,hyemalis,Long-tailed duck,VU,0,0,1,0,22680427,de
chordata,aves,anseriformes,anatidae,Cyanochen,cyanoptera,Blue-winged goose,VU,1,0,0,1,22679961,de
chordata,aves,anseriformes,anatidae,Cygnus,atratus,Black swan,LC,0,0,0,1,22679843,st
chordata,aves,anseriformes,anatidae,Cygnus,buccinator,Trumpeter swan,LC,1,0,0,1,22679859,in
chordata,aves,anseriformes,anatidae,Cygnus,melancoryphus,Black-necked swan,LC,1,0,1,1,22679846,st
chordata,aves,anseriformes,anatidae,Cygnus,olor,Mute swan,LC,0,0,0,1,22679839,in
chordata,aves,anseriformes,anatidae,Dendrocygna,arcuata,Wandering whistling duck,LC,0,0,1,0,22679753,de
chordata,aves,anseriformes,anatidae,Dendrocygna,javanica,Lesser whistling duck,LC,0,1,0,0,22679758,de
chordata,aves,anseriformes,anatidae,Dendrocygna,viduata,White-faced whistling duck,LC,0,0,1,0,22679763,in
chordata,aves,anseriformes,anatidae,Deroptyus,accipitrinus,Red-fan parrot,LC,0,0,0,1,22686416,de
chordata,aves,anseriformes,anatidae,Histrionicus,histrionicus,Harlequin duck,LC,0,0,1,0,22680423,in
chordata,aves,anseriformes,anatidae,Lophodytes,cucullatus,Hooded merganser,LC,1,0,1,1,22680472,in
chordata,aves,anseriformes,anatidae,Malacorhynchus,membranaceus,Pink-eared duck,LC,0,0,1,0,22680336,st
chordata,aves,anseriformes,anatidae,Marmaronetta,angustirostris,Marbled duck,VU,0,0,1,0,22680339,de
chordata,aves,anseriformes,anatidae,Mergellus,albellus,Smew,LC,0,0,1,0,22680465,de
chordata,aves,anseriformes,anatidae,Mergus,merganser,Common merganser,LC,1,0,0,0,22680492,in
chordata,aves,anseriformes,anatidae,Neochen,jubata,Orinoco goose,NT,1,0,0,0,22679987,de
chordata,aves,anseriformes,anatidae,Netta,peposaca,Rosy-billed pochard,LC,1,0,1,0,22680351,in
chordata,aves,anseriformes,anatidae,Netta,rufina,Red-crested pochard,LC,1,0,0,1,22680348,un
chordata,aves,anseriformes,anatidae,Nettapus,auritus,African pygmy goose,LC,1,0,1,1,22680095,de
chordata,aves,anseriformes,anatidae,Nettapus,coromandelianus,Cotton pygmy goose,LC,1,0,1,0,22680090,st
chordata,aves,anseriformes,anatidae,Nettapus,pulchellus,Green pygmy goose,LC,0,0,1,0,22680086,de
chordata,aves,anseriformes,anatidae,Oxyura,jamaicensis,Ruddy duck,LC,1,0,1,1,22679798,de
chordata,aves,anseriformes,anatidae,Plectropterus,gambensis niger,Spur-winged goose,LC,0,0,1,0,22680057,in
chordata,aves,anseriformes,anatidae,Speculanas,specularis,Bronze-winged duck,NT,0,0,1,0,22680136,st
chordata,aves,anseriformes,anatidae,Stictonetta,naevosa,Freckled duck,LC,1,0,0,0,22679836,st
chordata,aves,anseriformes,anatidae,Tachyeres,patachonicus,Flying steamer duck,LC,1,0,0,0,22680052,de
chordata,aves,anseriformes,anatidae,Tadorna,ferruginea,Ruddy shelduck,LC,0,0,0,1,22680003,un
chordata,aves,anseriformes,anatidae,Tadorna,radjah,Raja shelduck,LC,1,0,1,1,22680029,de
chordata,aves,anseriformes,anatidae,Tadorna,tadorna,Common shelduck,LC,0,0,1,1,22680024,in
chordata,aves,anseriformes,anatidae,Tadorna,variegata,Paradise shelduck,LC,1,0,0,0,22680015,st
chordata,aves,anseriformes,anhimidae,Chauna,torquata,Southern screamer,LC,0,0,1,1,22679729,st
chordata,aves,anseriformes,anseranatidae,Anseranas,semipalmata,Magpie goose,LC,0,0,0,1,22679732,st
chordata,aves,apodiformes,trochilidae,Amazilia,tzacatl,Rufous-tailed hummingbird,LC,0,0,1,0,22730168,un
chordata,aves,apodiformes,trochilidae,Archilochus,alexandri,Black-chinned hummingbird,LC,0,0,0,1,22688196,in
chordata,aves,apodiformes,trochilidae,Archilochus,colubris,Ruby-throated hummingbird,LC,0,0,0,1,22688193,in
chordata,aves,apodiformes,trochilidae,Calypte,anna,Anna's hummingbird,LC,0,0,1,0,22688199,in
chordata,aves,apodiformes,trochilidae,Calypte,costae,Costa's hummingbird,LC,0,0,1,0,22688202,st
chordata,aves,apodiformes,trochilidae,Colibri,coruscans,Sparkling violetear,LC,0,0,1,0,22687114,un
chordata,aves,apodiformes,trochilidae,Cynanthus,latirostris,Broad-billed hummingbird,LC,0,0,1,1,22687371,in
chordata,aves,caprimulgiformes,podargidae,Podargus,strigoides,Tawny frogmouth,LC,1,1,0,1,22689580,st
chordata,aves,charadriiformes,alcidae,Cerorhinca,monocerata,Rhinoceros auklet,LC,0,0,0,1,22694924,de
chordata,aves,charadriiformes,alcidae,Fratercula,cirrhata,Tufted puffin,LC,1,0,0,1,22694934,de
chordata,aves,charadriiformes,burhinidae,Burhinus,bistriatus,Double-striped thick-knee,LC,0,1,0,0,22693594,st
chordata,aves,charadriiformes,burhinidae,Burhinus,capensis,Spotted thick-knee,LC,0,0,0,1,22693589,st
chordata,aves,charadriiformes,charadriidae,Vanellus,albiceps,White-crowned lapwing,LC,0,0,1,0,22694021,st
chordata,aves,charadriiformes,charadriidae,Vanellus,miles,Masked lapwing,LC,1,0,1,0,22693970,in
chordata,aves,charadriiformes,charadriidae,Vanellus,spinosus,Spur-winged lapwing,LC,0,0,0,1,22693983,in
chordata,aves,charadriiformes,glareolidae,Pluvianus,aegyptius,Egyptian plover,LC,1,0,1,0,22694086,de
chordata,aves,charadriiformes,haematopodidae,Haematopus,bachmani,Black oystercatcher,LC,1,0,0,0,22693638,st
chordata,aves,charadriiformes,jacanidae,Actophilornis,africanus,African jacana,LC,0,0,0,1,22693528,st
chordata,aves,charadriiformes,laridae,Larosterna,inca,Inca tern,NT,1,0,0,1,22694834,de
chordata,aves,charadriiformes,laridae,Leucophaeus,atricilla,Laughing gull,LC,1,0,1,0,22694455,in
chordata,aves,charadriiformes,laridae,Rissa,tridactyla,Black-legged kittiwake,LC,0,0,1,0,22694497,de
chordata,aves,charadriiformes,laridae,Sterna,caspia,Caspian tern,LC,0,0,1,0,22694524,in
chordata,aves,charadriiformes,laridae,Sterna,forsteri,Forster's tern,LC,1,0,0,0,22694646,in
chordata,aves,charadriiformes,laridae,Sterna,hirundo,Common tern,LC,1,0,0,0,22694623,de
chordata,aves,charadriiformes,laridae,Thalasseus,sandvicensis,Sandwich tern,LC,0,0,1,0,22694591,st
chordata,aves,charadriiformes,recurvirostridae,Recurvirostra,avosetta,Pied avocet,LC,1,0,0,0,22693712,un
chordata,aves,charadriiformes,scolopacidae,Actitis,macularius,Spotted sandpiper,LC,1,0,0,0,22693277,de
chordata,aves,charadriiformes,scolopacidae,Calidris,pusilla,Semipalmated sandpiper,NT,1,0,0,0,22693373,de
chordata,aves,charadriiformes,scolopacidae,Philomachus,pugnax,Ruff,LC,0,0,1,0,22693468,de
chordata,aves,ciconiiformes,ardeidae,Ardea,alba,Great egret,LC,0,0,1,0,22697043,un
chordata,aves,ciconiiformes,ardeidae,Ardea,herodias,Great blue heron,LC,0,0,0,1,22696998,in
chordata,aves,ciconiiformes,ardeidae,Ardeola,speciosa,Javan pond heron,LC,1,0,1,1,22697138,un
chordata,aves,ciconiiformes,ardeidae,Cochlearius,cochlearius,Boat-billed heron,LC,1,0,0,0,22697250,un
chordata,aves,ciconiiformes,ardeidae,Egretta,caerulea,Little blue heron,LC,0,0,1,1,22696944,de
chordata,aves,ciconiiformes,ardeidae,Egretta,rufescens,Reddish egret,NT,0,0,1,0,22696916,in
chordata,aves,ciconiiformes,ardeidae,Egretta,thula,Snowy egret,LC,1,0,0,1,22696974,in
chordata,aves,ciconiiformes,ardeidae,Nycticorax,nycticorax,Black-crowned night-heron,LC,1,0,0,0,22697211,de
chordata,aves,ciconiiformes,ciconiidae,Anastomus,lamelligerus,African openbill,LC,0,0,1,0,22697664,de
chordata,aves,ciconiiformes,ciconiidae,Ciconia,ciconia,White stork,LC,0,0,0,1,22697691,in
chordata,aves,ciconiiformes,ciconiidae,Ciconia,stormi,Storm's stork,EN,1,0,1,0,22697685,de
chordata,aves,ciconiiformes,ciconiidae,Ephippiorhynchus,senegalensis,Saddle-billed stork,LC,0,0,1,1,22697706,de
chordata,aves,ciconiiformes,ciconiidae,Leptoptilos,crumeniferus,Marabou stork,LC,1,1,0,1,22697716,in
chordata,aves,ciconiiformes,ciconiidae,Leptoptilos,javanicus,Lesser adjutant,VU,1,0,0,0,22697713,de
chordata,aves,ciconiiformes,ciconiidae,Mycteria,cinerea,Milky stork,EN,0,0,1,0,22697651,de
chordata,aves,ciconiiformes,threskiornithidae,Eudocimus,ruber,Scarlet ibis,LC,1,1,1,1,22697415,de
chordata,aves,ciconiiformes,threskiornithidae,Geronticus,calvus,Southern bald ibis,VU,0,0,1,0,22697496,de
chordata,aves,ciconiiformes,threskiornithidae,Geronticus,eremita,Northern bald ibis,CR,1,0,0,0,22697488,de
chordata,aves,ciconiiformes,threskiornithidae,Lophotibis,cristata,Madagascar ibis,NT,1,0,1,1,22697504,de
chordata,aves,ciconiiformes,threskiornithidae,Platalea,ajaja,Roseate spoonbill,LC,1,0,0,1,22697574,st
chordata,aves,ciconiiformes,threskiornithidae,Platalea,alba,African spoonbill,LC,0,0,1,0,22697564,st
chordata,aves,ciconiiformes,threskiornithidae,Platalea,leucorodia,Eurasian spoonbill,LC,0,0,1,0,22697555,un
chordata,aves,ciconiiformes,threskiornithidae,Threskiornis,aethiopicus,Sacred ibis,LC,0,1,0,0,22697510,de
chordata,aves,ciconiiformes,threskiornithidae,Threskiornis,spinicollis,Straw-necked ibis,LC,0,0,0,1,22697525,st
